id,lat,lon,rooms,bedrooms,bathrooms,surface_total,surface_covered,es_mensual,l1_Argentina,l1_Brasil,l1_Estados Unidos,l1_Uruguay,l2_Bs.As. G.B.A. Zona Norte,l2_Bs.As. G.B.A. Zona Oeste,l2_Bs.As. G.B.A. Zona Sur,l2_Buenos Aires Costa Atlántica,l2_Buenos Aires Interior,l2_Canelones,l2_Capital Federal,l2_Catamarca,l2_Chaco,l2_Chubut,l2_Colonia,l2_Corrientes,l2_Córdoba,l2_Entre Ríos,l2_Florida,l2_Formosa,l2_Jujuy,l2_La Pampa,l2_La Rioja,l2_Maldonado,l2_Maryland,l2_Mendoza,l2_Miami,l2_Michigan,l2_Misiones,l2_Montevideo,l2_Neuquén,l2_Pennsylvania,l2_Rocha,l2_Río Negro,l2_Salta,l2_San Juan,l2_San Luis,l2_Santa Catarina,l2_Santa Cruz,l2_Santa Fe,l2_Santiago Del Estero,l2_Tierra Del Fuego,l2_Tucumán,PROB
sVfZ+b1lJ5LQXG7s0w6jRg==,-34.4607189,-57.8339099,-1.0,-1.0,2.0,200.0,240.45983488872938,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3895705521472393
M1SM8aGi4mwoJZe/EnPSeQ==,-34.4424149,-58.9345423,-1.0,4.0,4.0,527.8405683367065,270.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8218623481781376
9qin+kV2RsEIPcroYpCvUw==,-34.797354799999994,-58.3817313,2.0,1.0,1.0,527.8405683367065,240.45983488872938,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3895705521472393
ph16kcB6lBNv/gPJHYcq+g==,-34.636771029853726,-59.37843160735844,-1.0,5.0,5.0,1186.0,450.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9450297755382501
DnIompw2ydHYWruAjQWskA==,-34.7590591,-58.4123287,7.0,6.0,5.0,527.8405683367065,240.45983488872938,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7237569060773481
mgy5gqhBOpQPTnEePIn63w==,-34.64859910000001,-58.4920476,-1.0,-1.0,2.0,527.8405683367065,240.45983488872938,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8905109489051095
G7BZl6K8vWb3e5DTkF2YSg==,-34.4646968,-58.6121316,-1.0,4.0,4.0,400.0,310.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9312581063553826
MuAbK1hdDJzUioq109gZUA==,-34.636771029853726,-59.37843160735844,3.0,2.0,3.0,527.8405683367065,240.45983488872938,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.621414913957935
tjvMh+B+j9owQvA7od8q2w==,-34.6496849,-58.38602270000001,-1.0,-1.0,2.0,527.8405683367065,240.45983488872938,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8905109489051095
umWIy0b6p4iuqV0Q2o4A6w==,-33.295792,-66.2709158,-1.0,-1.0,-1.0,527.8405683367065,240.45983488872938,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3895705521472393
umAiWJEUQMl/fr+fjRBxSA==,-34.843276200000005,-54.63452395229999,-1.0,6.0,6.0,560.0,416.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9627329192546584
q1pcZWfPKKWGehsrBsNxUA==,-34.7827391652,-58.1603059323,5.0,4.0,4.0,527.8405683367065,240.45983488872938,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6397058823529411
8CY+M4fyUG3sua6p/5VbWA==,-34.7437223,-58.3975099,7.0,0.0,3.0,527.8405683367065,240.45983488872938,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6153846153846154
pFYJGyG6/8ecvmPWhDcxYQ==,-34.636771029853726,-59.37843160735844,5.0,4.0,3.0,260.0,220.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.621414913957935
08oPfgYVckGd0pkRpkKTgA==,-34.438624,-58.84757729999999,7.398545525749032,5.0,4.0,350.0,315.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724907063197026
dra07kBiYh/IGucq+c8gWw==,-34.4382281,-58.9768507,-1.0,3.0,4.0,1062.0,269.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8218623481781376
iJOKCgxt6hd5UQ1Hn5mUWQ==,-34.8704156,-58.5432264,7.398545525749032,4.0,6.0,840.0,840.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8761061946902655
vppsKDGEB9JyRlMwzFjcNw==,-24.7634615,-65.39056260000001,-1.0,3.0,4.0,360.0,360.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6579804560260586
gqoznpFamgjrQdHonE82hw==,-34.636771029853726,-59.37843160735844,6.0,5.0,3.0,320.0,255.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724907063197026
1ZkZn1RM7CkuiW44NwuvPw==,-34.64621760000001,-58.670591,-1.0,-1.0,-1.0,527.8405683367065,240.45983488872938,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3895705521472393
nmp75uS6nUMmvbMf1a4XhA==,-34.6215134,-58.8440666,4.0,3.0,4.0,527.8405683367065,240.45983488872938,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.695067264573991
b6wUy/ABIj0mDu5qrQV9dA==,-34.7998811,-58.4513637,-1.0,4.0,3.0,1285.0,270.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6736401673640168
RZ6mWTSMa45quJ75VVkhpg==,-34.40551660000001,-58.8316285,-1.0,3.0,3.0,800.0,300.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8218623481781376
/Z2WgqeVy0s5frFy/3NL2A==,-34.636771029853726,-59.37843160735844,-1.0,4.0,5.0,585.0,585.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9450297755382501
UiQWmd7tgOP95yFL3k6C8w==,-34.9114452215,-54.865341504300005,6.0,5.0,4.0,527.8405683367065,480.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9627329192546584
1hHhtZTAioQrqj13MVvzlw==,-33.011982,-68.884839,7.398545525749032,5.0,3.0,750.0,350.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6579804560260586
cfFiGuelmT7m7rIk6tTWYw==,-34.636771029853726,-59.37843160735844,-1.0,-1.0,3.0,527.8405683367065,240.45983488872938,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6153846153846154
kHig6I+IaU6Rgkzz1/tEVQ==,-38.0188749,-57.5330404,-1.0,-1.0,4.0,527.8405683367065,240.45983488872938,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8188976377952756
usQGPPy1DtM/PerZEOMKiQ==,-34.4329196,-58.8188652,5.0,3.0,3.0,330.0,300.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724907063197026
hygEb8eGCIW6NsfpTjzZ9w==,-34.636771029853726,-59.37843160735844,5.0,-1.0,4.0,300.0,218.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375
B0obzRs5eO9/nsFsep2H0Q==,-34.5209336474,-58.5509914804,-1.0,5.0,2.0,350.0,236.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5526315789473685
EUCRd80QAUnQXes1CisWmg==,-34.564141,-58.46155600000001,3.0,2.0,1.0,527.8405683367065,240.45983488872938,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8905109489051095
rkGt6AUG1dR6dIbO4UezUQ==,-34.636771029853726,-59.37843160735844,-1.0,-1.0,2.0,527.8405683367065,240.45983488872938,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6298200514138818
JECMURLENm/7Msd54z/pQw==,-34.903097948,-54.8652129251,5.0,-1.0,3.0,527.8405683367065,100.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5833333333333334
HnID/n23H1ziVJHGBiqK0Q==,-34.4827092172,-58.50312974770001,-1.0,4.0,4.0,162.0,192.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.889090909090909
2vJr/FC6KZ1b/B80ra358g==,-34.636771029853726,-59.37843160735844,-1.0,4.0,4.0,527.8405683367065,250.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8627450980392157
EBLqOcXfjyLLmbdjFN2CaQ==,-34.8009732,-58.3421125,-1.0,-1.0,-1.0,527.8405683367065,240.45983488872938,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3895705521472393
7C2HzJeRte8MMz8WpTJ3SQ==,-34.425087,-58.5796585,-1.0,4.0,3.0,214.0,177.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6688311688311688
qZ5WnB+UBeQ2/VHe5uE0ZA==,-34.636771029853726,-59.37843160735844,-1.0,4.0,4.0,527.8405683367065,267.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8218623481781376
H8iJ4cq10jE2JzStw+MriA==,-38.0204364,-57.54981460000001,-1.0,-1.0,5.0,527.8405683367065,240.45983488872938,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8188976377952756
FDYGhCyvadfGEyh1XkWJeg==,-34.503807,-58.515859,4.0,-1.0,4.0,527.8405683367065,240.45983488872938,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.889090909090909
2Zig42UqgtscKSBqCjsuPg==,-34.425087,-58.5796585,-1.0,3.0,3.0,950.0,251.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9312581063553826
dHRgzismuQk8CfO73gUm6Q==,-32.958914799999995,-60.6384374,7.0,-1.0,3.0,252.0,252.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8602941176470589
Y8WVlrH6i951997pm8Je7A==,42.33142700000001,-83.0457538,4.0,-1.0,1.0,116.0,240.45983488872938,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3895705521472393
XIdu3ShNiQSYcq8Uh2NG8w==,-34.6536578,-58.6045618,6.0,4.0,2.0,300.0,240.45983488872938,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3895705521472393
xM+VF5qw3uoTS1JTe1gLKA==,-34.915654100000005,-57.942848100000006,5.0,-1.0,4.0,207.0,207.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42487046632124353
6hTD0Jq3QhNi7AIBHULrzQ==,-34.94132195,-57.94733844,-1.0,-1.0,2.0,527.8405683367065,240.45983488872938,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3895705521472393
Et5nivtKaqOCeEE1RxSiHA==,-34.49955,-58.55546999999999,4.0,3.0,3.0,274.0,240.45983488872938,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7112299465240641
n6wT8Kb6SFeLJ7pmK5RiPQ==,-34.6554398,-58.5501586,-1.0,-1.0,-1.0,527.8405683367065,240.45983488872938,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3895705521472393
b9IjrhaPNE9w57GaDF1daA==,-34.9055570895,-58.507643476700004,6.0,4.0,3.0,527.8405683367065,240.45983488872938,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726027397260274
2Q1aDhR2vpT3FMIvdqD9nA==,-34.636771029853726,-59.37843160735844,6.0,-1.0,6.0,534.0,422.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9450297755382501
dP3nPM2FJZrxqJ+dQsRLWQ==,-34.526424482399996,-58.5135732926,7.398545525749032,-1.0,6.501090329668866,560.0,560.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9450297755382501
gyP6gUlt1DXgwZV/+Sv4Pw==,-34.636771029853726,-59.37843160735844,4.0,3.0,3.0,527.8405683367065,205.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.621414913957935
dlxM3gFvOrQH/20Sy26LRA==,-34.636771029853726,-59.37843160735844,4.0,3.0,4.0,527.8405683367065,240.45983488872938,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8852459016393442
SwTL1T6Md9/Ur0G0vR3Lqw==,-34.504463271700004,-58.4898809178,7.0,-1.0,2.0,190.0,190.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875
Hm4YNe+r8EG5UAwHEf1ZPQ==,-34.4069251,-58.8343423,5.0,4.0,4.0,527.8405683367065,240.45983488872938,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6814814814814815
0Km6mHhueC4tQRfkEaP8fA==,-34.3738672,-58.6965238,-1.0,3.0,3.0,720.0,190.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4098360655737705
LHL391ZEqzI7kqaKPfgq1Q==,-32.9298499348,-60.8113431931,-1.0,-1.0,-1.0,527.8405683367065,240.45983488872938,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3895705521472393
Jaq9Mf7GIl8oFamjyw8+RQ==,-34.7791333,-58.39377320000001,4.0,3.0,4.0,527.8405683367065,240.45983488872938,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34408602150537637
UviwzX4rw5f0KvZBeAVczQ==,-34.636771029853726,-59.37843160735844,7.0,-1.0,4.0,550.0,240.45983488872938,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8627450980392157
tX4Yp62WRtIdM3H2CHoiGA==,-38.0117834277,-57.5372081427,6.0,5.0,-1.0,707.0,421.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7794117647058824
CkIcFGpFKavuZqoTfMcaMw==,-34.8835163,-55.2777804,5.0,-1.0,3.0,195.0,195.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7192982456140351
bM1WwlmntqTxi9O+X8XDIA==,-24.781874,-65.406632,5.0,4.0,3.0,300.0,355.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6579804560260586
s0ZsesnkY4mH+cMTx84QIw==,-34.6503006064,-58.6339555435,-1.0,-1.0,-1.0,527.8405683367065,240.45983488872938,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3895705521472393
sGTp1gPezKGxLPwE5I4cqw==,-31.28944397,-64.29521179,5.0,-1.0,5.0,1056.0,395.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6579804560260586
LFA6SXROhzyEYfd5y/LnVw==,-34.5641964529,-58.5965278858,7.398545525749032,4.0,4.0,527.8405683367065,240.45983488872938,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.889090909090909
EOwIZDd+piTlS9oqzerjsA==,-34.812814,-58.4034945,3.0,2.0,3.0,527.8405683367065,240.45983488872938,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8783783783783784
e7LwOpPKjNSKWu5KoMtWOQ==,-34.60673,-58.40923000000001,5.0,6.0,4.0,624.0,491.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9450297755382501
ODAD875A4/EhdRvfGhJRLA==,-34.6160061,-58.4126904,-1.0,15.28255434813443,5.0,1309.0,1000.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9450297755382501
a2ac4urh2NFzfwYaUFNYOg==,-32.07211760000001,-60.4629211,-1.0,-1.0,-1.0,527.8405683367065,240.45983488872938,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3895705521472393
kTdlx6/y1mojjq7WfIe3Dw==,-34.8311168481,-54.637989717399996,2.0,-1.0,1.0,527.8405683367065,180.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5964912280701754
45O6tpZhOlTMQXOnFwCs+w==,-37.113080831,-56.8592500572,4.0,3.0,4.0,527.8405683367065,240.45983488872938,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6397058823529411
Z4ETrTBecw2vV95pRmhpDg==,-34.83266210000001,-58.1670154,-1.0,4.0,4.0,920.0,250.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6397058823529411
dcbxwYbFZrB3qxkOkNj4mA==,-34.7371982,-58.4007169,7.0,6.0,3.0,527.8405683367065,240.45983488872938,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8783783783783784
dohSan8+HaloACScQ0O7SA==,-34.7338349489,-58.3541898712,3.0,2.0,1.0,527.8405683367065,240.45983488872938,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3895705521472393
8N3edK2Lq3xhoKnc3GhNqw==,-34.430932,-58.82038000000001,4.0,3.0,4.0,527.8405683367065,240.45983488872938,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6814814814814815
02D5IIVBskn894n+cGE6Kw==,-34.4755441995,-58.7165689846,4.0,-1.0,3.0,250.0,250.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8085106382978723
uOWAv6FpIEoR5Ho2MabxDQ==,-34.46469879,-58.61213303,4.0,-1.0,5.0,330.0,330.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9450297755382501
++hS28MlDYpzhuj0qIx9Ww==,-34.636771029853726,-59.37843160735844,-1.0,4.0,3.0,1200.0,400.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9450297755382501
DdWd8YlIHFHFJHvM3FwlUQ==,-34.8300205,-58.3811245,-1.0,-1.0,-1.0,527.8405683367065,240.45983488872938,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3895705521472393
yHixTR/iYW3CBq0F1e7e5Q==,-34.4990931,-58.4896655,6.0,5.0,2.0,527.8405683367065,240.45983488872938,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9574468085106383
rwxEbmHxaBPoX+93JarIHQ==,-34.63749,-58.362723,7.398545525749032,15.28255434813443,6.501090329668866,845.0,835.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8761061946902655
koaBMHdw5929BsWzOPBAUA==,-31.542445918400002,-68.5398265265,5.0,-1.0,1.0,527.8405683367065,240.45983488872938,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3895705521472393
